Root File,File Name,Total Groups
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-21-25_22.75,15
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-52-39_22.17,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-59-21_22.57,15
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-41-24_22.45,16
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-11-21_22.59,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-53-1_22.61,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-57-59_22.49,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-32-49_21.71,16
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-8-13_22.95,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-58-6_22.61,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-41-44_22.58,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-51-8_21.69,33
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-50-36_22.17,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__15-41-49_22.59,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-3-54_22.17,0
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-27-48_21.85,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-24-3_22.49,5
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-26-38_22.12,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-15-35_22.9,21
11_11_17_show_sott48khz,48000Hz13__12_11_17__9-43-11_22.0,15
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-42-0_22.54,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-24-25_22.58,9
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-55-0_21.98,4
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-38-14_21.81,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-17-42_22.6,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-33-1_22.2,12
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-15-36_22.5,14
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-46-49_22.63,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-6-42_22.50,6
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-39-40_22.1,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-8-39_22.21,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-48-57_22.12,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-35-53_22.53,16
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-32-34_22.61,11
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-51-11_22.57,14
11_11_17_show_sott48khz,48000Hz13__12_11_17__11-8-53_22.10,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-37-19_22.45,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-20-29_22.31,1
11_11_17_show_sott48khz,48000Hz13__11_11_17__13-29-30_22.55,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-8-25_22.8,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-47-32_22.18,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__5-28-52_21.86,7
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-49-52_22.57,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-5-14_22.63,10
11_11_17_show_sott48khz,48000Hz13__12_11_17__6-37-36_21.70,21
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-49-1_21.97,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-14-34_22.9,26
11_11_17_show_sott48khz,48000Hz13__12_11_17__3-27-12_21.99,2
11_11_17_show_sott48khz,48000Hz13__12_11_17__1-42-20_21.94,13
11_11_17_show_sott48khz,48000Hz13__12_11_17__10-2-2_22.3,24
11_11_17_show_sott48khz,48000Hz13__12_11_17__2-23-51_22.2,34
11_11_17_show_sott48khz,48000Hz13__11_11_17__16-28-45_22.57,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__21-38-19_22.19,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__7-54-43_21.73,20
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-26-6_22.49,7
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-6-10_21.77,4
11_11_17_show_sott48khz,48000Hz13__11_11_17__12-7-12_22.97,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__22-9-1_22.15,3
11_11_17_show_sott48khz,48000Hz13__11_11_17__23-43-16_22.2,34
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-3-4_22.50,12
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-41-0_22.26,1
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-30-9_21.84,17
11_11_17_show_sott48khz,48000Hz13__12_11_17__8-19-43_21.79,9
11_11_17_show_sott48khz,48000Hz13__11_11_17__14-14-15_22.54,8
11_11_17_show_sott48khz,48000Hz13__11_11_17__20-16-24_22.31,0
11_11_17_show_sott48khz,48000Hz13__11_11_17__17-11-35_22.58,6
11_11_17_show_sott48khz,48000Hz13__11_11_17__18-1-36_22.55,0
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-44-9_23.48,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-1-43_23.42,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-2-6_23.52,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-28-34_23.99,16
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-43-20_23.42,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-13-20_24.51,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-41-49_23.54,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-8-12_23.61,18
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-35-24_23.41,16
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-16-1_23.45,0
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-41-32_23.41,14
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-42-53_23.38,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-59-17_23.36,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-32-35_23.37,37
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-40-57_23.53,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-58-2_23.51,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-47-55_23.54,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-42-45_23.53,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-8-13_23.54,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-17-23_23.54,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-8-4_23.38,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-17-41_23.36,15
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-33-57_23.48,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-6-15_23.54,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-7-12_23.56,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-46-51_23.59,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-42-6_23.47,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-27-15_23.41,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-24-11_23.42,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-54-7_23.35,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-32-21_23.41,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-52-0_23.52,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-44-56_23.38,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-30-18_23.42,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-22-28_23.58,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-37-12_23.45,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-23-48_23.35,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-40-43_23.51,32
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-13-44_23.46,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-21-7_23.42,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-15-36_23.50,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-25-59_23.44,0
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-16-39_23.36,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-21-27_23.56,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-11-42_23.45,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-26-27_23.39,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-41-5_23.49,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-50-55_23.59,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-25-40_23.53,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-2-7_24.92,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-10-54_23.42,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-59-17_23.51,21
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-19-18_23.38,18
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-16-26_23.53,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-38-43_23.81,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-2-30_23.46,14
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-12-33_23.51,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-21-24_23.57,26
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-48-0_23.38,27
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-49-54_23.71,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-45-10_23.48,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-39-42_23.52,32
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-37-42_23.84,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-17-23_24.37,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-19-25_24.28,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-3-7_23.65,38
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-36-39_23.51,37
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-1-20_23.52,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-38-54_23.56,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-32-39_23.54,15
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-20-42_23.49,27
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-35-40_23.57,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-18-21_23.57,23
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-59-7_23.54,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-11-56_23.43,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-16-23_24.39,15
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-7-27_23.53,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-38-43_23.57,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-15-21_23.57,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-24-30_23.57,14
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-44-21_23.44,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-50-2_23.38,20
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-38-45_23.52,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-47-4_23.52,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-46-2_23.54,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-52-5_23.37,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-14-24_23.51,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-18-50_23.44,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-50-28_23.43,39
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-17-16_23.39,24
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-50-55_23.72,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-31-37_23.94,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-48-13_23.48,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-24-50_23.33,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-1-29_23.45,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-20-19_23.38,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-41-46_23.79,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-28-55_23.32,42
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-28-43_23.53,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-31-36_23.57,23
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-12-19_24.57,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-9-29_23.52,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-18-39_23.48,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-51-44_23.42,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-37-41_23.37,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-28-30_23.36,14
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-19-31_23.52,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-40-16_23.43,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-28-35_23.56,16
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-54-2_23.56,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-18-24_24.32,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-48-26_23.45,8
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-35-42_23.54,8
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-4-8_23.62,32
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-47-50_23.52,21
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-21-25_23.54,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-32-38_23.92,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-29-52_23.48,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-4-0_23.42,51
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-14-18_23.52,35
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-6-10_23.52,36
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-46-51_23.75,22
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-56-10_23.35,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-45-1_23.53,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-19-52_23.44,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-23-45_23.51,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-51-54_23.54,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-31-5_23.46,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-30-33_23.54,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-53-58_23.72,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-9-53_23.42,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-21-34_23.54,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-16-14_23.37,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-25-31_24.5,35
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-23-10_23.42,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-23-26_23.54,22
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-46-49_23.52,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-0-42_23.43,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-3-31_23.46,21
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-33-22_23.41,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-20-44_23.35,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-42-59_23.52,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-40-48_23.52,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-17-27_23.54,0
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-11-15_23.52,31
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-25-12_23.42,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-51-3_23.36,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-47-52_23.59,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-7-14_24.82,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-39-44_23.58,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-9-6_23.41,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-46-54_23.52,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-54-59_23.54,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-55-9_23.37,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-19-22_23.58,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-57-1_23.68,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-59-55_23.42,49
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-10-20_23.52,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-56-51_23.39,0
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-24-39_23.54,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-38-1_23.48,0
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-44-0_23.52,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-51-56_23.58,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-6-26_23.53,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-14-37_23.37,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-59-41_23.43,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-45-57_23.39,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-21-43_23.49,19
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-21-46_23.34,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-5-48_23.44,28
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-50-53_23.54,23
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-29-44_23.52,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-24-28_23.54,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-58-39_23.43,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-33-40_23.54,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-29-35_24.2,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-31-19_23.44,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-20-33_23.54,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-34-39_23.57,16
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-33-36_23.37,14
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-58-14_23.36,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-29-17_23.43,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-43-46_23.54,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-16-22_23.54,15
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-9-13_23.59,23
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-39-29_23.42,29
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-15-18_23.59,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-38-41_23.52,32
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-27-30_23.53,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-36-11_23.43,7
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-14-35_23.51,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-0-18_23.34,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-6-11_23.57,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-21-21_23.39,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-11-18_24.63,11
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-50-59_23.57,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-5-9_23.62,38
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-49-14_23.48,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-6-10_23.62,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-30-37_23.52,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-13-58_23.42,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-24-58_23.44,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-3-10_24.95,16
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-31-34_23.52,15
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-23-29_23.58,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-46-58_23.38,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-53-6_23.37,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-2-58_23.42,45
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-53-47_23.41,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-9-40_23.44,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-32-56_23.48,8
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-52-9_23.53,21
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-49-42_23.41,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-51-8_23.54,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-47-52_23.74,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-9-18_23.53,14
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-42-47_23.59,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-36-52_23.53,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-13-34_23.51,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-30-36_23.95,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-39-3_23.48,8
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-33-38_23.58,34
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-2-6_23.64,33
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-45-22_23.44,21
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-32-48_23.51,13
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-57-1_23.54,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-12-18_23.56,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-43-48_23.76,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-42-18_23.45,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-28-51_23.49,10
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-8-52_23.42,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-17-2_23.44,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-29-31_23.37,39
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-41-17_23.45,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-18-30_23.53,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-19-23_23.52,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-8-28_23.53,12
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-35-41_23.89,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__19-14-59_23.42,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-59-4_23.56,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-34-37_23.36,5
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-7-11_23.52,28
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-15-19_23.52,34
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-22-28_24.19,14
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-49-1_23.37,21
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-53-58_23.54,18
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-30-45_23.51,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-25-51_23.34,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-39-44_23.80,17
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-49-27_23.43,40
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-43-54_23.38,1
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__21-15-38_23.34,3
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-27-0_23.45,2
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-54-59_23.68,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-30-35_23.56,26
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-21-54_23.44,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-2-21_23.51,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__14-20-24_23.52,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-40-4_23.49,24
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-25-31_23.57,28
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-10-14_23.57,39
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-11-14_23.57,20
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-58-6_23.53,4
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-4-11_24.93,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-19-25_23.56,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-57-24_23.48,23
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__12-10-17_24.68,15
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-12-9_23.41,9
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__15-53-1_23.54,8
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-20-23_23.58,32
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__20-11-8_23.41,14
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-44-47_23.54,18
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-12-43_23.46,8
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__13-41-44_23.51,16
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__17-43-7_23.48,8
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__16-2-11_23.56,6
7 11 17 Nonshow sott48khz,24kHz13__7_11_17__18-56-37_23.42,10
